codification;0;3;2;0;7;0
clé;0;1;1;4;3;4
chicago;5;1;0;1;1;2
ch;1;0;1;4;2;2
canon;1;0;0;4;0;6
calendrier;1;2;0;0;8;0
bénéfice;10;2;1;0;0;1
budget;8;4;0;0;1;0
bretagne;9;1;0;0;1;2
bleu;1;1;0;0;1;11
bibliophile;1;3;2;1;3;4
autrement;1;0;3;4;1;3
astronomique;0;0;3;0;5;4
associer;1;2;3;2;1;2
annales;6;0;0;6;1;2
amplifier;1;1;2;1;1;4
abandonner;1;1;0;7;1;5
1er;5;2;0;0;6;0
équation;0;0;1;3;1;2
énoncer;0;0;1;2;4;1
éclairage;0;1;0;0;0;8
échelon;0;6;0;0;5;0
von;5;0;0;0;3;0
verbe;0;0;2;1;0;0
vague;0;0;10;0;1;1
usine;1;6;1;1;0;4
user;0;1;0;4;0;4
uniquement;1;1;3;1;3;2
unification;1;4;1;0;4;2
télégraphique;8;0;1;0;1;4
trust;8;2;2;0;0;1
tourner;3;0;1;6;2;2
terrain;1;2;0;2;0;8
terminer;1;0;1;3;4;1
tentative;1;1;1;4;2;2
talent;2;0;5;5;0;2
syndicat;7;5;0;0;0;0
spécialisé;2;3;1;0;7;0
souverain;5;1;0;1;0;6
soutenir;3;1;0;4;3;3
sensation;0;0;3;4;0;3
sectionnement;0;0;0;1;10;0
réglementation;6;6;0;0;0;0
représentatif;0;0;7;0;1;4
rencontrer;1;2;0;3;5;2
reconstituer;3;0;3;2;2;4
rationalisation;0;5;6;0;1;2
prétendre;0;0;4;9;0;0
présider;0;3;5;1;5;0
propos;0;1;4;2;2;1
pliage;0;0;0;0;4;2
perfection;0;1;2;5;0;6
perception;0;0;9;1;0;2
pauvre;2;1;1;9;1;0
parlement;1;4;1;4;0;4
ouvrier;5;4;1;3;0;1
ornement;0;0;0;2;0;10
orient;0;0;0;9;0;5
opéra;0;0;1;5;1;4
opposé;2;0;1;4;2;5
opposition;0;3;3;2;3;2
naturellement;1;0;0;5;5;2
mystique;0;0;0;11;0;1
mur;0;1;0;4;0;8
mourir;0;0;1;10;0;0
mixte;2;6;2;0;1;3
ministre;11;1;0;1;1;0
millimètre;0;0;0;0;1;12
messagerie;12;0;0;0;0;1
marine;4;0;0;0;3;5
juin;7;2;0;1;0;3
jouir;3;1;2;6;0;0
iv;1;1;0;4;5;2
intervalle;0;0;2;0;6;4
instituer;5;5;0;3;0;0
inférieur;3;1;1;5;1;2
géométrique;0;0;0;1;0;4
graduellement;1;6;4;0;2;1
foi;2;1;1;7;2;1
fixation;1;1;6;0;1;4
faveur;2;5;2;4;0;0
excellence;0;5;2;3;4;0
européen;8;0;0;5;0;1
entente;0;11;0;0;2;0
engager;0;4;2;4;3;0
emporter;2;0;3;2;3;2
définitif;2;1;0;0;5;3
défense;3;5;0;5;0;0
décoration;0;1;1;1;1;10
débit;5;0;2;1;0;2
doute;1;1;6;2;4;0
domicile;5;6;0;1;0;1
doigt;0;0;0;0;2;11
discipline;0;0;11;0;3;0
corporation;9;2;0;0;0;2
constitué;1;6;1;0;4;1
composant;0;1;1;0;7;4
civilisé;1;0;2;6;1;0
cire;0;0;0;0;0;14
chercheur;1;3;7;0;3;0
cahier;1;0;1;1;5;6
bâtiment;2;6;0;1;1;1
bibliophilie;2;0;7;3;1;0
biblion;0;0;2;2;0;3
avril;10;2;0;1;1;0
assimiler;0;1;11;1;0;0
armoirie;1;0;0;2;3;4
arithmétique;1;0;0;0;0;3
archéologie;2;0;2;2;2;6
apprécier;0;0;8;4;0;0
apparent;0;0;0;2;4;3
apparence;1;1;5;1;1;2
ami;1;0;1;12;0;0
air;1;1;1;5;0;5
agréable;1;0;3;1;2;3
addition;0;0;2;0;7;3
absence;0;0;0;2;5;4
évidence;0;0;0;0;9;0
épuiser;5;1;0;1;3;2
éprouver;0;0;1;11;0;0
échantillon;2;1;1;0;8;1
ère;0;0;3;3;1;5
xiv;8;0;0;1;0;3
vignette;2;0;0;0;7;4
verset;0;0;0;1;6;0
verser;0;1;0;7;3;1
universitaire;6;5;0;0;1;0
typique;0;4;0;0;9;0
tiret;0;0;0;0;9;4
suisse;9;1;0;0;1;1
suggérer;0;1;1;1;3;4
succession;2;0;2;0;3;4
sphère;1;2;3;0;3;3
régner;3;0;2;6;1;0
réaction;0;0;8;3;0;1
rue;6;0;1;0;0;5
roubakine;0;4;2;1;2;1
reporter;2;0;1;1;5;3
recours;1;0;8;0;1;3
recette;3;3;1;2;2;1
raisonner;0;1;10;0;1;0
quantitatif;0;0;1;3;0;0
pratiquement;3;2;1;1;1;2
plastique;0;0;1;2;0;8
paysage;0;0;1;1;0;10
passion;0;0;4;8;0;1
parisien;10;0;0;0;0;1
parfaire;0;0;1;0;2;9
parenthèse;0;0;0;0;12;0
orienter;2;6;2;0;2;1
négatif;0;0;0;0;0;11
nécessairement;1;1;3;0;3;0
norme;0;1;7;0;4;0
mêler;0;0;3;6;0;1
moine;0;0;0;7;1;5
miniature;1;0;2;1;2;7
milliard;7;2;0;0;0;4
mener;6;1;1;4;0;0
luxe;4;0;0;1;3;4
lointain;0;1;1;4;0;4
ln;1;0;4;2;1;5
lisible;0;0;0;0;2;11
italique;0;0;0;0;5;6
inversement;0;0;2;1;2;3
indirect;3;1;5;0;0;1
indexation;0;0;0;0;12;0
ignorance;1;0;3;3;3;1
identique;2;0;5;2;2;2
iconographie;0;2;2;0;5;1
hachette;10;0;1;0;1;0
généralisation;0;0;7;0;1;2
février;7;1;0;4;0;1
fréquenter;3;2;0;4;2;2
frère;0;1;0;4;2;5
fidèle;1;0;0;5;0;7
favoriser;2;4;5;1;0;0
facture;1;0;0;0;6;5
explicatif;0;1;4;1;6;1
excellent;3;0;4;0;2;3
espéranto;0;4;0;0;5;0
endroit;1;0;0;6;1;5
emballage;0;1;1;0;0;9
efficient;0;7;4;0;2;0
dépêcher;6;0;1;0;0;5
découper;1;0;0;0;7;4
dos;0;1;0;0;12;0
cérémonie;2;2;0;6;0;3
corriger;1;0;2;3;0;7
corpus;0;1;2;2;6;0
considérablement;4;2;0;1;4;2
confection;1;3;2;0;2;5
conclure;5;1;0;2;1;3
comédie;0;0;0;7;1;5
cicéron;0;0;0;7;1;5
chronique;9;0;0;0;2;0
bruit;0;1;2;4;0;5
bouton;0;0;0;1;1;9
biologie;1;2;3;0;3;0
aveugle;2;1;3;2;0;4
autoriser;3;7;0;0;1;1
autodidaxie;1;8;0;1;1;1
aussitôt;1;0;0;9;2;1
assigner;0;1;3;1;6;1
apercevoir;0;0;4;3;3;2
aménager;0;7;1;1;4;0
altérer;1;0;5;3;0;2
absolument;0;1;1;5;3;3
équilibre;0;1;9;2;0;0
épopée;0;0;1;9;0;2
échapper;0;0;3;5;1;2
écarter;0;1;2;0;1;3
vérifier;0;1;5;3;2;1
vulgarisation;0;4;1;1;4;1
vulgaire;0;0;0;5;0;1
voisin;1;1;1;1;3;0
verbal;0;1;2;2;2;1
variable;1;0;2;0;3;5
ultérieurement;0;3;2;1;2;2
témoin;0;1;1;3;0;5
tiroir;0;1;1;0;8;1
théâtral;0;1;1;0;2;8
technologie;0;1;7;0;3;1
taxonomie;0;0;1;0;9;0
subjectif;0;0;10;1;1;0
statut;4;7;0;0;1;0
site;1;0;0;0;1;9
scientific;1;2;1;0;4;0
république;7;1;0;4;0;0
réellement;2;0;2;0;0;6
route;1;0;2;1;0;8
respect;1;0;7;2;2;0
remise;5;3;0;0;3;0
relire;0;0;8;0;2;2
regarder;0;0;0;6;0;5
redistribution;0;2;1;0;6;3
rarement;0;1;0;0;7;2
rapprochement;0;3;1;1;2;0
quart;0;0;1;2;1;5
publicitaire;1;0;1;1;1;8
préoccupation;0;2;6;0;3;0
préférable;0;0;0;0;5;4
provisoire;1;2;5;0;2;1
prof;2;1;0;3;1;3
preuve;0;4;1;0;2;0
polonais;0;4;0;4;3;1
plat;1;0;0;0;5;5
plaisir;0;0;3;5;0;3
photo;1;0;0;0;1;10
perte;3;0;1;2;2;4
pellicule;0;0;0;0;0;12
parer;5;1;0;2;4;0
oreille;0;0;3;1;0;5
obscur;0;0;3;3;0;4
négliger;0;1;4;5;1;1
nomenclature;0;0;1;1;3;1
napoléon;7;1;0;1;0;1
munir;1;2;1;0;3;2
multiplicité;0;1;1;1;4;1
moulage;0;2;0;0;0;8
morceau;0;0;0;2;4;4
moeurs;0;0;3;7;0;0
mobilier;1;5;1;0;3;1
mince;0;0;1;0;6;3
millésime;0;1;0;0;10;0
maurice;3;1;1;2;4;1
matin;8;0;1;1;0;1
légende;1;0;0;1;1;9
lourd;0;1;4;0;4;2
loisir;2;2;3;4;1;0
list;1;2;0;0;2;0
limité;1;1;1;3;5;1
lanterne;0;0;0;1;0;10
jules;1;0;0;10;1;0
jpg;0;1;2;0;6;1
isoler;0;0;3;0;4;5
intégralement;0;0;1;0;6;4
inspiration;0;0;2;7;2;0
initial;0;1;0;0;3;4
inconvénient;0;0;7;0;4;0
improvisation;0;0;0;10;0;0
imiter;1;0;1;6;0;4
iii;2;0;0;1;9;0
henri;6;0;0;2;4;0
graveur;1;0;0;1;2;8
fusion;1;6;0;0;3;2
fur_et_à_mesure;2;4;1;1;3;0
foyer;1;2;1;3;0;4
forêt;3;0;0;0;0;8
folklore;1;0;3;5;1;0
foire;4;2;0;0;1;4
fac_similé;1;2;0;0;7;2
externe;0;1;4;0;6;0
exclure;4;1;1;1;3;2
enluminure;1;0;0;2;1;6
empreinte;0;0;0;1;1;8
empereur;0;1;0;8;0;2
détacher;1;0;5;0;3;2
délicat;0;0;4;2;0;3
drame;0;0;0;5;0;7
différencier;1;2;1;0;4;3
dialogue;0;1;1;4;1;3
curieux;5;1;0;4;2;0
croix;1;3;0;0;3;3
coucher;0;0;0;1;1;9
coquille;1;0;0;0;0;9
convaincre;0;0;2;7;0;1
conformément;1;2;4;2;2;0
compagnie;10;1;0;0;0;1
combiné;0;1;0;0;6;3
coller;0;0;0;0;5;6
clef;0;0;0;2;1;8
ciel;0;0;0;4;0;7
chronologie;0;1;1;2;8;0
chaîne;2;4;1;0;1;4
canada;8;3;0;0;0;1
cacher;0;0;1;2;2;3
brillant;1;0;2;2;0;6
borne;0;1;5;2;1;2
bilan;1;5;0;2;2;0
autriche;10;2;0;0;0;0
attirer;2;0;0;5;0;4
assimilation;0;0;2;1;1;2
articulation;0;0;0;5;0;1
arbre;1;1;0;0;3;5
appréciation;3;0;5;0;3;0
approfondir;0;4;7;0;1;0
approcher;0;0;1;2;1;4
annotation;0;0;4;0;3;3
anatomie;0;1;1;0;5;0
albert;2;0;0;6;1;1
absorber;1;0;5;1;1;3
étalage;6;1;2;0;2;0
éphémère;1;0;5;0;2;3
émaner;4;2;1;1;1;2
éloquence;0;0;0;7;0;0
écouter;0;0;0;8;0;2
zeitung;6;1;0;0;1;0
xxe;1;0;0;3;1;4
végétal;0;0;0;0;1;4
voltaire;0;0;0;4;6;1
voeu;0;9;0;0;2;0
visage;1;0;2;0;0;6
vibration;0;0;0;0;0;10
utilisable;0;1;0;0;1;8
téléphonique;4;0;0;1;1;5
turc;0;0;0;2;0;8
trouble;0;1;4;1;2;3
triple;1;2;4;0;2;2
tribune;2;0;0;6;0;2
transparent;0;1;0;0;0;8
tragédie;0;0;0;6;0;5
thomas;0;0;1;5;2;2
terrestre;0;0;0;1;0;8
tarder;2;1;5;3;0;0
sûreté;2;3;1;0;2;0
sélectionner;0;0;0;0;3;5
sélection;1;0;4;0;4;1
susciter;1;2;3;1;0;2
suprême;0;1;6;3;0;1
standardiser;0;1;2;0;5;3
standard;2;1;0;0;3;3
souci;0;0;0;5;2;3
soleil;0;0;0;1;0;10
simplicité;0;0;3;3;1;2
satisfaction;0;0;5;5;1;0
réédition;4;0;0;0;5;1
révélation;0;1;0;9;0;1
révolutionnaire;3;1;4;1;0;1
résolution;2;7;2;0;0;0
répercussion;0;1;7;1;2;0
régularité;0;2;2;0;1;4
retard;1;2;1;1;6;0
reprise;4;2;1;2;1;1
refonte;2;2;1;1;5;0
recto;0;0;0;1;9;1
pédagogie;5;0;2;2;0;1
prouver;0;2;1;4;0;0
profit;3;2;2;2;0;1
poussière;0;0;1;1;3;5
platon;0;0;1;7;0;0
physiologique;0;0;8;0;0;3
ordonnance;4;0;1;0;2;0
opaque;0;1;0;0;0;10
obligatoire;5;1;1;4;0;0
nuance;0;0;4;1;0;3
nord;3;0;0;7;0;0
noble;0;0;0;11;0;0
navigation;1;2;0;2;0;5
mystère;0;0;0;8;0;2
musicien;0;0;2;2;1;5
mars;10;0;0;0;0;1
marchandise;3;1;4;0;0;2
mappemonde;0;1;0;0;1;7
lyrique;0;0;1;9;0;0
louvain;5;0;2;1;3;0
localité;1;3;0;1;0;6
lithographie;0;0;0;0;0;11
lever;1;0;0;0;0;9
lacune;0;0;1;2;6;0
juif;1;0;0;8;1;0
jardin;3;1;0;2;0;3
japon;4;0;0;1;1;3
james;4;0;0;1;0;2
isolé;0;2;0;1;6;2
inutile;0;1;6;1;1;2
intégrer;1;1;1;0;7;1
instructif;1;1;5;0;0;4
innovation;0;1;6;1;1;0
inconscient;0;0;8;3;0;0
incendie;8;0;0;0;0;1
impressionner;0;0;0;4;0;7
impersonnel;1;0;5;0;3;2
iconographique;0;0;0;2;7;2
hygiène;0;2;3;1;4;1
générique;0;0;0;0;5;5
germe;0;1;0;2;2;0
fugitif;0;1;3;2;0;4
folio;0;0;0;0;5;0
fleur;3;0;0;1;1;4
familier;0;0;2;4;1;1
faible;1;1;2;2;1;3
extraordinaire;1;0;4;2;0;4
exigence;0;1;4;1;5;0
exclusif;2;2;2;1;2;2
ernest;1;1;1;2;1;1
enchaîner;0;0;2;1;0;0
encadrer;1;0;2;2;2;3
efficace;3;1;2;0;0;4
ecclésiastique;1;0;0;8;2;0
déplacer;0;0;1;1;3;5
déplacement;2;1;1;1;5;0
dépendant;0;5;2;1;1;1
dur;0;0;2;4;0;4
dominant;0;0;5;2;0;3
différer;1;0;3;3;3;1
das;4;1;1;2;0;0
cursif;0;0;0;0;0;9
creux;0;0;0;0;0;9
coutume;1;2;3;3;2;0
courir;0;2;0;1;5;3
copiste;3;1;1;4;0;2
coopérative;0;8;1;0;1;0
continuellement;1;2;2;2;2;1
confus;1;0;6;3;0;0
combat;0;0;1;5;0;2
christ;0;0;0;5;1;4
chanson;1;0;0;1;0;9
cartographie;0;0;2;0;0;8
carnet;1;0;1;1;3;3
bout;0;1;0;1;1;4
banque;8;0;0;0;1;2
automatiquement;1;1;0;0;2;7
armée;7;0;1;0;1;1
archiviste;0;8;0;0;2;0
architecte;2;5;0;2;0;2
approfondi;0;0;6;2;2;0
anvers;9;0;0;0;0;0
annoter;0;2;2;2;2;0
animé;0;0;2;1;0;7
andré;4;0;0;6;1;0
alimenter;3;1;0;0;3;2
agriculture;1;5;2;0;0;2
affinité;0;0;0;0;5;0
accuser;4;0;0;3;0;2
abstraire;0;0;1;1;1;2
abrégé;1;0;0;1;4;2
éventuel;1;1;1;0;6;0
évangile;1;0;0;7;1;1
éternel;0;0;1;7;1;0
étage;0;7;0;0;0;2
énoncé;1;0;1;0;3;0
écouler;2;1;4;0;3;0
zoologique;2;0;0;1;3;1
yves;0;0;1;0;6;2
voyageur;4;1;0;0;0;5
vice;0;1;0;8;0;0
vertical;0;1;0;0;7;1
tuer;2;0;0;1;0;5
train;2;0;0;2;1;3
temple;0;5;0;2;1;2
sûrement;0;0;5;2;1;2
syntaxe;0;0;0;4;0;0
synoptiques;0;0;1;0;2;3
succursale;3;7;0;0;0;0
statue;0;0;0;4;0;5
spéculation;3;0;4;1;0;2
spécialisation;0;4;4;0;2;0
songer;2;1;0;5;0;1
sol;1;0;0;4;0;4
shakespeare;0;0;0;8;0;1
santé;0;6;0;3;1;0
sacrifice;1;1;1;3;1;2
rétine;0;0;1;0;0;9
résistance;0;0;4;0;0;5
réfléchi;0;0;6;1;0;2
rédacteur;4;3;0;0;1;0
revision;0;3;0;4;2;0
ressemblance;0;0;6;1;1;1
responsabilité;4;4;1;0;1;0
reposant;0;0;3;0;0;2
repos;0;1;2;1;1;2
reportage;3;1;0;0;1;5
rejeter;0;0;1;0;5;3
refléter;0;0;6;0;1;2
recommencer;0;0;0;2;6;1
pâte;5;0;0;0;0;4
puiser;1;0;1;2;5;1
prêtre;1;0;0;9;0;0
précédemment;0;2;4;0;1;3
préconiser;0;2;0;1;6;1
précaution;1;1;0;0;4;4
prospectus;2;0;0;0;5;1
progressif;1;1;4;1;1;1
profiter;4;1;1;4;0;0
pp;1;2;0;0;2;1
possesseur;3;0;0;2;5;0
plantin;6;1;0;0;1;1
plagiat;0;0;0;5;0;0
photogravure;0;0;0;0;0;10
peser;0;0;1;1;1;3
partiel;2;0;3;1;3;1
pareil;0;4;1;1;2;0
ouverture;3;1;0;0;3;3
orgue;0;0;0;2;0;7
oratoire;0;0;0;10;0;0
optimum;0;1;2;0;3;1
occidental;0;0;1;6;2;1
observateur;0;0;6;0;0;3
obligation;2;2;1;1;1;2
nu;0;1;1;3;0;4
nonpareil;1;0;0;0;0;3
métallique;2;0;0;0;0;7
médiocre;0;0;1;7;1;1
mutuel;2;3;4;1;0;0
muséographie;0;4;1;0;2;0
mural;2;1;0;2;2;2
monopole;9;0;0;0;0;0
minéral;0;0;1;0;0;6
minuscule;0;1;0;1;3;5
message;1;1;1;1;0;5
mentalité;1;1;7;0;0;0
maîtresse;1;0;0;2;0;2
marcel;5;3;0;0;1;0
manipulation;1;1;0;0;6;1
magnifique;1;1;1;5;1;1
lyon;4;5;0;0;0;1
livraison;0;1;0;0;8;0
liturgique;0;0;0;7;0;2
lenteur;2;1;4;0;0;1
jésus;2;0;0;2;0;5
justice;2;2;3;3;0;0
jeunesse;1;1;5;1;0;1
investigation;0;0;8;0;1;1
intimement;0;1;6;2;0;0
interpréter;0;0;5;2;0;3
instaurer;2;4;0;1;2;0
idéologie;2;2;4;2;0;0
idéographie;0;0;1;0;0;2
idéogramme;0;0;0;0;0;3
identifier;0;0;1;3;5;0
homogène;0;0;1;2;2;3
haye;1;7;0;0;1;0
habituer;0;0;1;6;0;1
gratuit;5;2;1;1;0;0
gras;0;0;0;4;1;5
grammatical;0;0;0;3;2;0
gloire;0;0;0;8;0;1
germanique;0;0;2;5;1;1
gain;5;0;5;0;0;0
frac;1;1;0;0;5;0
formulaire;0;1;0;0;0;2
forcément;1;0;7;1;1;0
finance;0;7;1;0;0;1
figuré;0;0;0;3;1;1
feuilleter;0;0;1;1;8;0
extrêmement;0;0;4;2;0;3
exploitation;6;1;0;1;0;2
espoir;1;1;1;6;1;0
entretenir;1;6;2;0;0;1
engendrer;0;1;1;3;1;3
effacer;0;0;1;6;0;3
désireux;2;2;2;2;2;0
décor;0;0;1;3;0;5
décomposer;0;0;1;0;1;2
décembre;7;1;0;2;0;0
doubler;3;2;2;0;2;1
doter;2;4;3;0;0;1
dialecte;0;1;1;5;0;2
devise;2;0;1;5;2;0
cour;3;4;0;0;2;1
copier;0;0;0;3;2;4
coopératif;1;7;0;0;1;0
consommer;7;0;0;1;0;2
conformer;0;0;2;0;6;1
confiance;3;3;4;0;0;0
conduite;0;0;7;2;0;0
concis;0;0;1;0;6;0
comptable;1;1;0;0;6;1
complication;0;0;0;1;4;4
commettre;3;2;0;1;3;0
colis;6;0;0;0;0;3
clientèle;4;1;2;3;0;0
cinématographie;0;6;0;0;0;3
cinématographe;0;3;0;1;0;6
cheval;1;0;0;0;3;6
centraliser;1;3;0;0;4;0
cellule;0;1;2;0;0;6
cathédrale;0;0;0;7;0;2
catalogage;0;1;0;1;7;0
capacité;0;1;3;1;0;4
calligraphie;0;0;0;0;0;9
bernard;3;0;2;4;0;1
bataille;2;0;2;4;0;1
avis;4;1;1;0;3;1
audible;1;0;0;0;0;9
associé;1;2;4;2;0;1
asie;4;0;0;4;0;2
applicable;1;0;1;0;6;0
animer;1;0;2;0;0;2
alexandrie;0;4;0;2;2;1
agrandissement;0;2;0;1;0;7
advenir;0;1;1;6;1;0
actualité;4;3;1;2;0;0
abraham;1;0;0;1;0;6
aborder;1;1;0;1;4;2
abbé;6;1;1;0;1;1
éveiller;0;0;2;4;0;2
évaluer;2;0;2;0;0;4
étroitement;0;1;1;0;1;0
épique;0;0;0;8;0;1
épigraphie;0;0;0;1;1;7
épargner;4;1;1;1;1;1
économiser;1;1;0;1;3;1
écho;2;1;1;1;0;3
z;0;0;0;2;0;4
xive;2;0;0;2;1;4
vii;2;0;1;1;3;1
vert;0;1;0;0;0;8
vatican;6;1;0;0;0;1
vapeur;1;1;2;0;0;4
vain;0;1;2;2;1;1
télégraphie;3;0;0;0;0;6
transition;0;0;1;0;2;4
tonne;5;0;0;0;0;2
taxe;5;1;0;0;0;1
taine;0;0;4;4;0;0
tache;0;0;0;0;2;7
tablette;1;0;0;0;0;7
sévère;1;0;1;4;1;2
synthétiser;1;1;4;0;1;2
strict;0;1;1;1;5;1
spécifier;0;0;0;0;7;0
spencer;2;0;2;1;1;1
souple;0;1;1;0;2;4
society;1;2;0;0;1;0
signer;0;0;0;1;6;2
sec;0;0;0;1;1;7
salon;2;4;0;1;0;2
rêve;0;0;0;7;0;1
rétablir;0;1;1;6;0;1
répartie;2;2;0;0;4;0
régler;1;3;1;0;0;4
réciproque;0;0;7;1;0;1
réception;1;0;0;0;1;5
ruine;0;0;0;4;0;4
ressortir;0;0;0;1;6;0
respecter;1;2;0;0;4;1
renoncer;0;1;2;4;2;0
rendement;0;3;4;0;0;1
rejoindre;0;7;0;0;2;0
recouvrir;0;0;1;1;0;7
radiophonique;4;1;0;0;0;4
radiophonie;1;2;0;0;0;5
radiodiffusion;0;6;1;0;0;2
prêter;0;3;0;2;4;0
préférence;0;0;1;0;4;2
propagation;1;1;4;2;0;0
profondément;0;1;4;2;0;1
profondeur;0;0;3;3;0;3
proclamer;1;1;2;4;0;0
prière;0;2;0;5;1;0
privilège;4;0;0;3;0;2
pratiquer;1;1;1;4;0;0
pleinement;0;0;5;3;0;0
piano;1;0;0;1;0;7
phénicien;0;0;0;0;0;7
physiologie;0;0;2;1;3;2
phonographique;0;0;0;0;2;6
perforation;0;0;0;0;4;4
peindre;2;0;1;1;1;2
patience;1;2;4;1;0;1
pascal;1;0;0;7;0;1
parlant;0;0;0;1;1;7
parfaitement;0;1;1;0;0;4
ouïe;0;0;4;1;0;3
ouvert;2;0;0;0;2;4
oublier;0;0;2;0;4;0
orientation;0;2;4;0;0;0
opérateur;2;0;0;0;0;6
omission;0;0;0;3;2;0
occident;0;1;0;6;1;1
objection;0;0;4;5;0;0
numérotation;0;0;0;0;7;1
méthodologie;0;0;2;0;5;0
mécaniquement;0;0;0;0;4;1
municipal;0;8;0;0;0;0
moule;0;0;2;1;2;4
moscou;2;2;0;0;4;1
microscopique;0;0;0;0;3;6
microphone;2;1;0;0;0;6
mercure;4;1;0;3;0;1
mer;0;1;1;0;0;6
martin;3;2;0;1;1;0
maquette;0;0;1;1;0;7
manier;0;1;3;0;2;2
majuscule;0;2;0;0;1;6
magique;0;0;0;0;0;9
luther;2;0;0;7;0;0
lettré;0;0;0;7;0;2
lentement;0;0;5;1;0;0
larousse;3;1;0;0;5;0
joindre;1;0;2;2;3;1
jahrbuch;8;0;0;0;1;0
intercaler;0;0;0;0;5;4
intention;1;0;1;0;2;2
intelligible;0;1;3;0;1;0
instinct;0;0;2;5;0;1
instantanément;1;0;0;0;0;6
insecte;1;1;0;0;0;7
initiation;1;0;5;0;2;0
ingénieur;0;1;1;0;3;4
informer;0;1;2;5;0;1
indépendance;8;0;0;0;1;0
inde;1;0;0;5;0;3
impossibilité;1;1;1;0;3;0
immensément;1;0;3;2;0;2
identité;0;1;0;0;7;0
héliogravure;1;0;0;0;0;8
hébreux;0;0;0;6;0;3
hiéroglyphe;0;0;2;2;0;4
handbuch;2;3;0;0;1;0
guider;0;0;4;1;0;1
grave;0;0;2;3;0;1
gratuitement;3;5;0;1;0;0
graphologie;0;2;6;0;0;0
graphie;0;1;2;0;2;2
grain;0;0;0;1;1;6
genèse;0;2;6;0;1;0
gaz;1;0;0;0;1;5
fécond;0;1;0;3;1;0
frontispice;0;0;0;1;6;1
françois;4;0;1;4;0;0
fonctionnaire;2;4;0;2;1;0
fable;0;0;0;6;0;3
expérimental;1;0;4;0;2;1
expressif;0;0;1;2;1;2
essor;2;0;0;0;0;7
essence;0;1;2;5;0;1
esquisse;0;2;1;0;3;3
esperanto;0;1;1;4;2;1
enveloppe;0;0;1;0;4;3
emplacement;1;0;1;0;5;1
emparer;1;2;0;4;0;1
efficacité;0;2;0;1;0;5
effectif;1;2;2;2;0;1
détourner;1;0;6;2;0;0
déterminant;0;2;2;1;4;0
désordre;0;4;1;1;1;0
désignation;0;0;0;0;8;1
dériver;0;0;2;0;0;5
dépositaire;6;2;0;1;0;0
dénomination;4;0;0;0;3;2
déformation;1;0;4;0;0;3
définitivement;1;2;0;6;0;0
décret;7;0;0;0;1;1
déchiffrement;0;0;0;1;0;7
diversité;0;2;2;2;2;0
distinctement;0;1;0;0;8;0
dissertation;1;3;0;0;4;0
disciple;0;0;0;7;1;0
digne;0;4;2;2;0;1
die;1;0;1;0;0;1
den;1;2;0;0;2;0
danse;0;0;1;2;0;1
cylindre;0;1;0;0;0;7
crise;1;1;3;4;0;0
crayon;0;0;0;0;1;7
course;0;0;1;2;1;4
courrier;6;1;0;0;0;2
couronne;7;1;0;0;0;1
contrat;4;4;0;0;0;1
contraindre;1;1;2;2;2;1
consacré;2;2;0;3;2;0
conquête;2;1;0;6;0;0
concourir;0;2;2;2;2;1
comte;1;1;0;2;3;0
commode;0;0;1;1;3;3
commentateur;0;0;0;4;4;0
commande;7;1;0;0;0;0
combine;0;1;0;0;4;2
combattre;3;0;0;4;0;1
colorier;0;0;0;0;1;8
colonial;2;3;0;1;0;1
citoyen;5;3;1;0;0;0
cinémathèque;2;2;0;0;3;0
chèque;1;1;0;0;0;6
charte;0;4;1;0;2;1
certitude;0;0;0;6;2;0
centime;5;0;0;1;1;1
catalographique;0;1;0;0;7;0
cachet;0;0;1;0;1;5
börsenverein;8;0;0;0;0;0
bénéficier;1;1;5;1;1;0
brochage;0;0;0;0;9;0
bord;0;0;0;4;2;1
bibliométrie;0;0;2;0;1;2
bibliography;1;0;0;0;4;0
beaux_arts;0;2;1;1;3;2
bacon;0;0;2;4;3;0
auspice;2;5;0;0;1;0
astronomie;2;0;0;1;1;0
arrêt;0;0;0;1;0;4
après_des;1;1;1;2;3;1
allure;0;1;0;6;0;2
alexandre;0;0;1;7;0;1
alcan;4;0;0;1;3;0
aile;0;1;0;2;0;6
acoustique;0;0;0;0;0;9
achèvement;0;0;0;0;9;0
abstenir;1;1;1;1;5;0
6e;2;2;0;1;3;1
5e;3;3;0;0;3;0
évidemment;0;0;6;1;0;1
