"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"mass";"chi.distance";"inertie"
"tome";-1,28730341496511;-2,56200754650532;0,309735358045589;-1,6086125579207;0,465201053591241;-0,386019021623205;-0,768259941670441;0,0928792221669918;-0,482368832833542;0,139498158303451;0,195499861740542;0,616336896277367;0,00839189370885357;0,168600010112701;0,0111713381605378;0,000303968622589639;0,00120400342430825;1,75973990924324e-05;0,000474645996816238;3,96961412357006e-05;0,000183428541481054;1,47686775482701;0,000400083029105771
"sténographie";1,74123000002653;-0,200198767587091;-1,57930018043224;1,20416311581915;1,15355413161638;0,6026913087121;-0,0692947268527279;-0,546642598955601;0,416796542768517;0,399279273412207;0,481538658432817;0,00506657436528083;0,293725761302735;0,127191940144359;0,0924770657548104;0,000529651121183792;7,00165025302486e-06;0,000435719487083713;0,000253307620058221;0,000232462857392036;0,000174693849029576;1,27284193827504;0,000283026151639807
"similaire";-1,39072384972003;-1,56295850238256;0,339856254911601;-0,37338771057892;0,938844317382151;-0,592290864838068;-0,665643321834553;0,144740276930421;-0,159020879711824;0,39984135801117;0,436914546665754;0,439220234990966;0,0193463493536201;0,0173942141997088;0,087124654789952;0,000439240898281735;0,000554773695337583;2,6230797862324e-05;3,16621940035947e-05;0,00020017421308544;0,000227102003738448;1,06727556057939;0,00025868669686653
"réunion";-0,74643926002789;-0,508607469339428;-0,301609212796966;0,781990587487371;0,386257377558805;-0,578040488990837;-0,39386421109518;-0,233565336371489;0,605571338196416;0,299116639968894;0,451689531289091;0,166912665024719;0,0546807012994707;0,273794174851369;0,0529229275353504;0,000131401502022925;6,10066039728189e-05;2,14536202294442e-05;0,000144216328029705;3,51855996925592e-05;0,000235836696189927;0,56338901585352;7,48562614291595e-05
"royal";-1,16131098469806;2,29546079233421;-1,77895900703603;-1,62709453046241;-1,94759646119288;-0,288325011677869;0,569906569796144;-0,441671854685395;-0,403967632854646;-0,483540395136463;0,122482463796831;0,380881036281065;0,213109357141495;0,132792177091492;0,150734965689119;0,000270939622950828;0,00105855934987949;0,000635780693014308;0,00053186452539521;0,00076203234840918;0,000200897926384012;1,68323786218895;0,000569202025717102
"ressource";-0,272214754062782;0,311985312404387;-0,4795696340309;-1,0064510515018;0,151708417650004;-0,227052126512948;0,260224427827616;-0,400005156196049;-0,839472688618384;0,12653876515967;0,0831087033744577;0,0868888860928148;0,191258317152562;0,627449210021685;0,0112948833584819;1,74757049149717e-05;2,29551259473971e-05;5,42393822378487e-05;0,000238889300131588;5,42788627097143e-06;0,000235836696189927;0,47898545017197;5,41073201951682e-05
"recueillir";-0,689239013923755;-0,80053516364561;-0,059434763134034;-0,169742173503914;0,874944489338334;-0,498223121164086;-0,578674624877284;-0,0429629962844244;-0,122699780145717;0,63246212927187;0,354880017946784;0,381044251090114;0,00195666603324395;0,0118875247533989;0,250231540176461;8,71378053614101e-05;0,000117551381940981;6,47959684544603e-07;5,28501751115845e-06;0,00014041965871717;0,000183428541481054;0,586898491955474;6,3181931738831e-05
"profond";1,33727668690719;0,397521676716695;2,60839947177449;1,29619548374846;-2,39716595982899;0,332489203931893;0,0988364391088638;0,64853045925182;0,322275119839543;-0,596011139265071;0,171933134801063;0,0120923695658207;0,485019314671138;0,0892129945674525;0,241742186394528;0,000374887885822643;3,31268766751538e-05;0,00142628747012283;0,000352208528293046;0,00120463385335419;0,000209632618835491;1,63597023224949;0,0005610604477347
"professionnel";-1,42391902412894;1,82746746894648;-0,0421495347259254;2,4556863936774;1,39336776108166;-0,38984672349435;0,500331966206515;-0,0115398823467263;0,672328466915755;0,381482266249398;0,228661137176908;0,299773907931255;0,000148559741814162;0,375610441766964;0,0958059533830616;0,000495879590899648;0,000816779744262305;4,34501439242665e-07;0,00147486224162417;0,000474828923129533;0,000244571388641406;1,51050799148125;0,000558022491703828
"personnalité";0,598032810258178;0,587252822713998;0,881164083690839;-1,55833549534547;0,690182720034078;0,28562982934279;0,280481138585786;0,420857756514988;-0,744285420397221;0,329642068390144;0,129699568515076;0,0995431729458822;0,208783355828114;0,486385376352306;0,0755885263586209;8,43454006422001e-05;8,13320292455853e-05;0,000183115436336681;0,000572708077262265;0,000112341326012859;0,000235836696189927;0,842344336748789;0,000167336508434432
"outillage";-1,01412610573311;-0,401802186649019;0,585276501955628;0,71312820709501;-0,277890551789139;-0,696797198236936;-0,276074776420549;0,402138377516457;0,489984168515532;-0,190936173330447;0,59599677968344;0,0744658799356913;0,14718920387468;0,162766600414141;0,0195815360920489;0,000224580245254748;3,52543099584082e-05;7,48014132167724e-05;0,000111051097897242;1,68630135504935e-05;0,00021836731128697;0,666352329510833;9,69606386467588e-05
"miroir";1,64279011209981;-0,214485541721742;-1,37438439471591;0,640582505361974;-0,0280957899528331;0,731406408416636;-0,0954936961042921;-0,611906260281873;0,285201466754911;-0,0125088656607286;0,618564472365542;0,00839246622453625;0,321019219605048;0,051944675110013;7,91666948636528e-05;0,000565747990653093;9,64394897702824e-06;0,000395981859323645;8,60218953253653e-05;1,65478415821753e-07;0,000209632618835491;1,05955500759759;0,00023534548799856
"mesurer";1,79935825857153;-0,344006959442208;0,403487652149135;1,6917225757513;-1,67695257224537;0,593458975166691;-0,113459349536571;0,133077094234106;0,557958895227874;-0,553087496715607;0,516896181582188;0,015037486280306;0,0192718022227383;0,252345988768632;0,196448541146139;0,000509044097692401;1,86060670003678e-05;2,55965020863929e-05;0,000449964667466058;0,000442141910208115;0,000157224464126618;1,26955024584808;0,000253407760609968
"marge";-0,0755627287846208;-2,13285969111561;-0,710558344901535;-0,663141792168664;0,455985413159111;-0,0316292942685192;-0,892779388579845;-0,297427837074312;-0,277580061276517;0,190867866300472;0,00131722370649383;0,83529828744287;0,0863649552431362;0,0560308413950646;0,0209886922124349;1,19694481030935e-06;0,000953637746865626;0,000105842075679306;9,21874192171622e-05;4,35873794903591e-05;0,000209632618835491;1,0561163799092;0,000233820409394163
"lumineux";2,6267564879257;-1,14033666306167;-2,93734106964247;1,39558813796025;0,470168124841349;0,602668208753171;-0,261632419016369;-0,673926985267095;0,320195879263197;0,107872725512799;0,445018302757971;0,0667539803973019;0,412610991475154;0,0693781730982083;0,00623855227136757;0,00156696968029587;0,000295316111430114;0,00195942985644199;0,000442318908173919;5,02027296441275e-05;0,000227102003738448;1,99739883144396;0,000906046629179083
"limite";1,156569261591;-0,424171112967836;0,141913590681081;1,56994238183706;-1,63569081823001;0,447559881909891;-0,164142329849162;0,0549165813029309;0,607523691277908;-0,63296649302357;0,332110983221026;0,0355545241143316;0,00370750474893816;0,337969453284675;0,290657534631031;0,000268731604805082;3,61457825477052e-05;4,04597720297624e-06;0,000495156952750811;0,000537499278648614;0,000200897926384012;1,01803788722395;0,000208210839892548
"leçon";0,887579073625377;0,842267169944843;0,0905624350955628;-0,956077336446467;2,18342932449121;0,331083450559856;0,314181270384843;0,0337814673571239;-0,356634572579362;0,81445961975354;0,199473643923454;0,142969666611789;0,00153978961976592;0,127828453410566;0,528188446434423;0,000123860900152667;0,000111537233724684;1,28948503492029e-06;0,00014371634714112;0,000749546189672678;0,000157224464126618;1,00808744994789;0,000159777837651451
"jugement";0,5468855423222;0,774545188354707;2,10094404894074;0,511204866014304;-0,771118516037687;0,220187027261585;0,311847341546854;0,845881978548697;0,205821275309982;-0,310467694925222;0,067150741604262;0,107207259683624;0,734819535805649;0,0324054429135085;0,0584170199929569;6,26977194908122e-05;0,000125762852849102;0,000925311230392435;5,47833792855097e-05;0,000124652537241479;0,000209632618835491;1,07054505577859;0,000240252967130019
"immédiat";0,789109249190421;-0,0243472335256306;2,03172303594044;1,03052447086145;-2,44764857200674;0,229678209619706;-0,00708650799758946;0,591353491061805;0,299944545928946;-0,712412815302182;0,0903524145841482;6,84600928779733e-05;0,444107693621157;0,0851044341481645;0,380366997553654;0,000125097814271011;1,19089835858416e-07;0,000829286247923189;0,000213349717485265;0,00120357616858893;0,000200897926384012;1,33168395341064;0,00035626879697729
"illusion";1,88876642839063;-0,0556875866598566;0,470259906357257;0,952209853997033;-0,840867983382662;0,812386056968285;-0,0239520452442753;0,202265661509754;0,409559380698082;-0,361669614190026;0,785082990068939;0,000543186038169311;0,0360851700414078;0,11020326867176;0,0680853851797255;0,000685530542270156;5,95918809076908e-07;4,2495819135938e-05;0,000174235097156675;0,000135870737387248;0,000192163233932533;1,08132037234225;0,000224687581434693
"ii";-0,583938651138541;0,131984330554181;-0,503131070759573;-1,47546878961817;-0,559511818180951;-0,331568953494903;0,0749426438449482;-0,285685221002682;-0,837792876930182;-0,317699038521556;0,181194061370667;0,00736761644647983;0,0997391316025114;0,638909939580192;0,0727892510001497;6,25462616753443e-05;3,19530015677498e-06;4,64332613737676e-05;0,000399325429588626;5,74229422668904e-05;0,000183428541481054;0,695871671369028;8,8822956896847e-05
"gens";0,258209354037177;1,20174341763041;-1,02266812980661;-0,910232197720121;-0,685738826897445;0,131502290652523;0,612030547012005;-0,520830092110208;-0,463568097570322;-0,349236869681352;0,0251123540307223;0,432951982711889;0,292083294568344;0,172352642110189;0,0774997265788563;1,51413608067336e-05;0,000327977816390375;0,000237514654165363;0,000188159154813047;0,000106791932695542;0,000227102003738448;0,826536758935402;0,000155147689330201
"fixe";1,20731926704117;-0,691249239728177;-1,85559603975163;0,243381236146522;0,378192464821501;0,511055684118045;-0,292604336524114;-0,785469866530066;0,103022760868534;0,160088067931952;0,324905352334141;0,0847724397143619;0,569079929167591;0,00729217131585248;0,0139501074680566;0,00028010093702736;9,18204955308528e-05;0,000661663492307554;1,13826788810911e-05;2,74850190403261e-05;0,000192163233932533;1,07442873031269;0,000221832679309869
"figurer";-0,913229246990957;-1,83246999798934;-0,16347665952699;-0,545133380512838;0,863801640237633;-0,398111866265796;-0,798844379085946;-0,0712657837335259;-0,237644674866504;0,376564465287943;0,207609713776856;0,665326065195331;0,00493279818628155;0,0408567365046224;0,0812746863369086;0,000182115642427823;0,000733265703564422;5,83578302371107e-06;6,4892301798769e-05;0,000162935484180866;0,00021836731128697;1,01669313535863;0,000225718631860087
"explication";0,935387294852273;-0,348865364589238;1,80926378240815;1,16513715509617;-2,11862746398535;0,294091423795629;-0,109685380964292;0,568843477689434;0,366326169646698;-0,666109290563303;0,143134702668055;0,0158471242186744;0,397063144790885;0,122655262177611;0,321299766144776;9,9351379975051e-05;1,38199566229038e-05;0,000371701873122829;0,000154150548297719;0,000509683020674923;0,000113551001869224;1,25415990077699;0,000178606307647402
"essentiellement";0,743979641265674;0,135110213045947;1,19721141284124;1,23134937762438;-1,45524972696259;0,313298365202644;0,0568964613029784;0,504159465717377;0,518535354471143;-0,612822361164803;0,163043134351391;0,00427985954082087;0,313051580845483;0,246668150869222;0,272957274393084;0,000106363446583788;3,50789557435028e-06;0,000275430477742439;0,000291361986400701;0,000406954028371532;0,000192163233932533;0,934638588803018;0,000167864056888644
"enchaînement";0,540061429608893;-0,49337868819238;2,20894403235058;1,01949127216239;-2,32401738181429;0,1568532231958;-0,143294879538304;0,641556631037758;0,296096857304666;-0,674978061967182;0,0414257801801284;0,0275180649017447;0,513863285683782;0,0815307565082138;0,335662112726133;4,33094693828976e-05;3,61457558947065e-05;0,000724546001668093;0,000154334693484444;0,000802001689696332;0,000148489771675139;1,34598967337859;0,000269017167289545
"efforcer";0,429139355647209;0,193050852575828;1,59718375550895;0,822855660980446;-2,31775587747343;0,144486378621198;0,0649980436689355;0,537753747796106;0,277046215916762;-0,780362250297635;0,0381297296958389;0,00614162408527893;0,391625171234447;0,0774255741347989;0,486677900849637;4,50404103892918e-05;9,11484100280481e-06;0,000623900621631698;0,000165597193426374;0,00131383561843154;0,000244571388641406;1,1148088195665;0,00030395300488384
"déposer";-1,08159404724014;0,722620354941723;-0,861246225849513;-0,0382182192276306;0,403192359305662;-0,671060687110924;0,448340218906425;-0,534348802644568;-0,0237119874323379;0,250155353909283;0,529969511669159;0,188284875945403;0,249155664171811;0,000365454470423491;0,0322244937432061;0,000275892540936739;0,00012314924784825;0,000174930704728795;3,4447069148318e-07;3,83385752167652e-05;0,000235836696189927;0,753655303682495;0,00013395437479479
"défaut";-0,906846241713012;-1,04313545574778;0,77486020788407;0,241694668340586;0,300155620326303;-0,556083762232128;-0,639657156933474;0,475149104428339;0,148208675627741;0,184057295414134;0,372904235577095;0,392721033013074;0,201869408574395;0,0146296594465954;0,0178756633888424;0,000150846149121197;0,000199594388482441;0,000110132026422489;1,07152190380447e-05;1,65257003011968e-05;0,000183428541481054;0,753301641373855;0,000104088977000047
"don";0,767926242197269;1,23486398340022;0,332001719243035;-0,712491104536835;0,541990971574498;0,441437340422257;0,709853424276382;0,190849000730741;-0,409570816803081;0,31155993880368;0,257061831743963;0,529065660156754;0,0356264900361294;0,122215854344295;0,0560301637188566;0,000128773542934337;0,000332985923496989;2,40695678031224e-05;0,000110852762356122;6,41463177306108e-05;0,00021836731128697;0,768306706883285;0,000128901174781597
"destination";-0,814129951417769;0,00870246579542472;-0,269351658302821;0,0164399850085321;0,333350946251232;-0,884700856233849;0,00945681819855719;-0,292699761645585;0,0178650457315708;0,362246674577255;0,865923733119374;7,87498207118357e-05;0,0702789520725341;0,000195013684222248;0,0635235513031599;0,000150524929010385;1,71990958189994e-08;1,64763220969592e-05;6,13795641746565e-08;2,52362226606868e-05;0,000227102003738448;0,443800539088284;4,47297650443839e-05
"coûter";-1,26273718108353;2,14762202395125;-2,35357167987687;-1,95404824233284;-3,06334557751886;-0,252808084970118;0,429967707649887;-0,471200150073206;-0,391212994662516;-0,61330143806306;0,10229247726873;0,235508292330299;0,263491379134463;0,135287726170456;0,263420125096053;0,000348187810843854;0,00100717126062586;0,00120960197148962;0,000833792894625559;0,00204917765650481;0,00021836731128697;2,00274213380879;0,000875866056664789
"conversation";1,97773482613761;0,525466452146782;-0,195189386054049;-1,23014344848714;1,58953608888902;0,687911851462124;0,182772025450684;-0,067892363612984;-0,42787852346486;0,552885401734555;0,641138404679794;0,0360228777433595;0,00463043570114032;0,136992648116639;0,181215633759067;0,000785799189227535;5,54709294029811e-05;7,65398928993588e-06;0,000304009370479222;0,000507593718806265;0,000200897926384012;1,25292789785441;0,000315375253708777
"continu";-0,234617844887702;-1,34776663793747;-0,0568036465828827;0,531952956946609;0,0169295160235845;-0,15971089770919;-0,917462266139729;-0,038667823384236;0,362115184945398;0,0115243927980114;0,0331673939363296;0,871146941299585;0,00144156919034502;0,0941685311178914;7,55644558470276e-05;1,15393392672816e-05;0,000380792392502967;6,76411983672352e-07;5,93205698662001e-05;6,00824931173006e-08;0,000209632618835491;0,653490503898521;8,95235760569244e-05
"conseil";-1,29981755738009;1,20092096897155;-0,581447496118108;0,219333960385258;0,373775165905962;-0,679645298760728;0,62793450212338;-0,304025788057048;0,114684783405201;0,195438608179389;0,532000598223718;0,361450578879743;0,0789336387904165;0,00836621764918972;0,019248966456935;0,00036893718063203;0,000314931776312294;7,38258806190315e-05;1,05050805727954e-05;3,05076329525071e-05;0,00021836731128697;0,903982978417249;0,000178446540465236
"confier";-1,51075671765624;1,27267558316447;-0,115924065191078;1,72461616666841;2,55150871221519;-0,412706899574891;0,34766815063866;-0,0316680117797851;0,471128794453858;0,697018413057464;0,282724949200251;0,159692028141578;0,00123428674002335;0,203483897432685;0,352864838485464;0,00053827034063967;0,00038198543734205;3,16926523803332e-06;0,00070144930299791;0,00153534328328154;0,000235836696189927;1,44127343202851;0,000489896283026075
"compréhension";1,08860616332923;0,350228802075463;2,29459505934026;1,14474504819322;-1,79170081640276;0,326840632606243;0,105151897061832;0,68892398925645;0,343695643408902;-0,537936168286321;0,162003194398089;0,0133462256590382;0,533688568736657;0,0989394797766658;0,192022531429551;0,000238076775442263;2,46421826028853e-05;0,00105776102917406;0,00026326492482353;0,000644920879028537;0,000200897926384012;1,37196462679117;0,000378147542536408
"collaborateur";-1,49557400095668;-0,295663634019405;-0,0761457700383873;0,235480775114627;0,899762415325599;-0,836707786747625;-0,165410781869631;-0,0426002047897717;0,13174112283427;0,503377444809959;0,829811555461428;0,0258126285379098;0,00159495715947536;0,0113617349303953;0,131419123910794;0,000547042997269987;2,13796932854996e-05;1,41806851713477e-06;1,35617758726865e-05;0,000197998247060004;0,000244571388641406;0,832821794728253;0,000169632793264529
"améliorer";0,0558675068352466;-0,350592797375479;1,0703581132612;-0,125255320771469;-0,29349856199847;0,0476694013056612;-0,29914613519897;0,913291702675874;-0,106875113814055;-0,250430017859912;0,00313123751430716;0,0981468024170477;0,852215507047961;0,0086928036847138;0,0378136493359731;6,54300785071292e-07;2,57670582404619e-05;0,000240169066741591;3,28890422547321e-06;1,80580485079755e-05;0,000209632618835491;0,506448395351206;5,37686656158087e-05
"égyptien";1,53534252759309;0,150715297636952;0,279349996422588;-1,80994478623985;2,12106016919939;0,479962730446189;0,0471150407637331;0,0873274755459991;-0,565806017841743;0,663063656450346;0,379531261105775;0,00291088073054909;0,0093159709662721;0,291298147188203;0,316943740009201;0,000514752169923822;4,96023551827189e-06;1,70406033273282e-05;0,000715349503266082;0,000982411875985738;0,00021836731128697;1,26419892665638;0,000348994402407091
"zoologie";-1,67639171459123;-2,87430311629637;0,398349869982964;-1,66735216811421;0,297303327741882;-0,446458085313201;-0,765486881581464;0,106088880474289;-0,444050665509641;0,0791780783128302;0,25368949922098;0,593593801291867;0,0106212255402893;0,138604149354929;0,00349132459193432;0,000417299198790699;0,00122676583052921;2,35627458515675e-05;0,000412810957608419;1,31249023257757e-05;0,000148489771675139;1,68833325373381;0,000423265517061282
"varier";0,483949877044995;-0,414644950149558;-1,63707504463261;-0,126676750938403;-0,50230580155142;0,26423223039775;-0,226392370776437;-0,893828081976253;-0,0691643536400413;-0,274254398195294;0,094535050301285;0,0552354121530004;0,802089923135617;0,00357730523875123;0,0445623091713486;5,11432584534061e-05;3,75439867504607e-05;0,000585227604632633;3,50414007571018e-06;5,50965005049122e-05;0,00021836731128697;0,798431878475962;0,000139207733820435
"téléphone";0,794395619895004;-0,191275528957572;-2,21494672618437;1,30512490750201;0,469277708778019;0,290126190659709;-0,069856931726557;-0,808934541037623;0,476652826709582;0,171387845803175;0,11828893332248;0,00545835782817019;0,681853062894961;0,176337494015007;0,0180621519393848;0,000137803836475283;7,98925807041887e-06;0,00107130762709738;0,00037195618332856;4,80891916819409e-05;0,00021836731128697;1,17165216001127;0,000299767828393661
"troisième";0,682805111599714;-0,270127197877501;-0,614373771681726;0,454067455928629;0,351648853977177;0,611580968737079;-0,241949936451272;-0,550287776216935;0,40670318638682;0,314967980053323;0,479578989976832;0,059741482328711;0,287889448024591;0,117132509664512;0,0556575700053566;6,51570072046116e-05;1,01977468732457e-05;5,27512717824614e-05;2,88143185414457e-05;1,7281682162495e-05;0,000139755079223661;0,50015038066829;3,49597894285953e-05
"suggestion";1,04365365173444;-0,638427553692645;-0,29585977946292;0,981420373857216;-0,861780881893771;0,575368450605909;-0,351966451496425;-0,163108117930967;0,541059113778657;-0,47510161053236;0,466382241183024;0,138907342115506;0,0277904040577881;0,22777676725809;0,139143245385594;0,000228334562083463;8,54441048821289e-05;1,83497739329904e-05;0,000201915193170596;0,000155687078957624;0,000209632618835491;0,775209897395499;0,000125978803001926
"scolaire";-1,37823195651468;0,912118487772425;-0,466428177070519;1,23456606113477;1,20986744313538;-0,565639644865567;0,374342196217548;-0,191426607971452;0,506677780240483;0,496541229968368;0,451698884119257;0,157463409059609;0,0383590404999408;0,200171908173988;0,152306758147207;0,00041479380141639;0,000181672897938668;4,75069537684361e-05;0,000332825271060616;0,000319641534763845;0,00021836731128697;1,04023562032794;0,000236293115708263
"révéler";1,58251063791926;0,36866378036459;0,650777748550201;-0,530948681393056;0,968675277041509;0,76457793636875;0,178117091696568;0,314418302220979;-0,25652380300645;0,468008066792919;0,716998383510047;0,0309712397743615;0,0899050490607695;0,0445758946530683;0,117549433001753;0,000546865974688528;2,96789526563751e-05;9,24811064252548e-05;6,15591649356745e-05;0,000204900990590868;0,00021836731128697;0,948028654437016;0,00019625943993887
"région";1,1680756386087;-0,834678110331902;-1,56303819862603;0,613553692915071;0,512858313440905;0,515033321222616;-0,368030138722948;-0,689182042692917;0,270530936324329;0,226131863175158;0,336607382534506;0,136802016225121;0,446904450249715;0,0512928614783625;0,0283932895122984;0,000309858132306913;0,000158219138100275;0,000554830273303868;8,54921255553758e-05;5,97331978696233e-05;0,000227102003738448;1,02127585013294;0,000236868380532851
"réflexion";1,09677310693131;0,0675256060722541;1,81090934460196;0,0269029022825139;-0,777329033033032;0,486048871275;0,0299248262071355;0,802527375409344;0,0119223613396426;-0,344483190486049;0,30820920402202;0,000929868948934425;0,623016041971558;0,000102418959932533;0,0677424660975565;0,000273183554760246;1,03551870413025e-06;0,000744756642851828;1,64368743180692e-07;0,00013722421139264;0,000227102003738448;1,0021388652062;0,000228074523820172
"représentant";-0,397279898957084;0,358776986645906;-1,07280346786834;-0,862646261046811;-0,146723141608761;-0,267654762009239;0,241714643069508;-0,722767393036427;-0,58118062430233;-0,0988500743471625;0,102884639101208;0,0667850501914015;0,55627748730468;0,267912463924887;0,00614035947782509;3,44652005737275e-05;2,8108442549027e-05;0,000251320528420578;0,000162499906472853;4,70094166176315e-06;0,00021836731128697;0,628282895970894;8,61981808626325e-05
"renouveler";0,549278971739514;0,627128410112152;1,02557392981536;1,96318563804428;-0,198612044623995;0,231281119308872;0,264060646963773;0,431831361886143;0,826625076033875;-0,0836282078001072;0,0852167284505781;0,0884147265546234;0,220275729373762;0,601217651027854;0,00487516459318286;6,8518352538089e-05;8,93169567634006e-05;0,000238866315736769;0,000875273344208086;8,95843466461245e-06;0,000227102003738448;0,954474782829006;0,000206894946870957
"préciser";-0,104456724580268;-0,171596172810898;1,63811334237173;1,41227033840088;-1,81700212228321;-0,0368854668546992;-0,0605935613053413;0,578446008498593;0,498696957675819;-0,641614714856334;0,00238747739645721;0,00512807539580255;0,43535962303922;0,24103061660252;0,316094207566001;2,09673288280519e-06;5,65829379586717e-06;0,00051565376634731;0,000383271012979691;0,000634426285068889;0,000192163233932533;1,08442790309853;0,000225980864860428
"producteur";-0,755599515524522;1,13762682449307;-0,0237359523470752;2,16451637703036;0,999829260122445;-0,274982105421674;0,414011672792191;-0,00863812378976498;0,78772320302816;0,363863593559625;0,123406776024359;0,222652747516864;9,02948081764201e-05;0,559303442121503;0,0945467395290995;0,000109711875800881;0,000248696656532116;1,08263888546178e-07;0,000900309952496534;0,000192097619680432;0,000192163233932533;1,09107871076637;0,000228761250877202
"partition";2,00989476354623;-0,802936641767963;-1,43714481242077;0,604827624515226;0,405788338557944;0,744903767114461;-0,297583007854546;-0,532632157701829;0,224160181979557;0,150392581504916;0,635336455733211;0,0807035128277846;0,240852963070902;0,0317753578853122;0,0113317104827933;0,000740992052924742;0,00011825771067699;0,000378850597009474;6,7101178859523e-05;3,0204109584595e-05;0,000183428541481054;1,27910249218806;0,000300108021032752
"participer";1,18487319168525;0,498349688539197;0,725250519127736;0,990556758138059;-0,475841708570507;0,64392493663835;0,270830493818436;0,394140822708657;0,538322752339033;-0,258598425714523;0,533287129346569;0,0750859160531992;0,148145083774177;0,205847767330678;0,0376341034953774;0,000318834062590485;5,64013304137184e-05;0,000119453000391937;0,000222833097220774;5,14216465069772e-05;0,000227102003738448;0,823048137921628;0,000153840768047995
"parallèlement";0,352724340187082;0,217922156879916;0,622274102397968;0,891956837648742;-0,909362007744889;0,238804391290104;0,147539486486056;0,421297232166982;0,603880099566644;-0,615663893812049;0,0994867203779093;0,0302252413998684;0,22958922436638;0,351359748863415;0,289339064992429;2,39078850123952e-05;9,12584475046982e-06;7,44104195039947e-05;0,000152882570838562;0,000158907322684485;0,000192163233932533;0,567266042725951;6,18363537118874e-05
"métier";0,82477476657536;0,961825442629921;1,74930876767993;-0,309722702663209;0,35327247172954;0,373122101218538;0,435122829532802;0,791374554033606;-0,140116296346733;0,159817894892337;0,179338779815873;0,19411931380306;0,598177698023239;0,0139675307130108;0,0143966776448166;0,000154486913728014;0,000210093921827528;0,000694950564101539;2,17854756578976e-05;2,83426569303615e-05;0,000227102003738448;0,987943651068174;0,000221658972274634
"généralité";-0,556889658755907;-1,05392423650137;0,33721925950018;-0,233635126918167;-0,489722558542619;-0,41177576616683;-0,779293443761654;0,249346915970946;-0,172754659522922;-0,36211101891094;0,219385825011063;0,625405629934894;0,0596470253021951;0,0213263538295963;0,0742351659222513;7,04302569114218e-05;0,00025225498055142;2,58253197196521e-05;1,23964474763881e-05;5,44654612178236e-05;0,000227102003738448;0,60311313360475;8,26073209832649e-05
"détermination";-0,444104474477736;-1,49603183990113;0,650766312845023;-0,238734173954589;-1,16870992386226;-0,214623036376437;-0,722989554142634;0,314496813387317;-0,11537342279924;-0,564804200177377;0,067503749680789;0,609694137526814;0,107473531236964;0,0107735010211918;0,204555080534241;3,10091899142308e-05;0,000351885844452274;6,65840564855991e-05;8,96085202250088e-06;0,000214750204832156;0,000157224464126618;0,867071905100313;0,000118203504315437
"dessiner";1,18889867416415;-0,498338172398391;-1,40237240343835;0,962682917964659;0,485206584413646;0,543184635696127;-0,227680999659622;-0,640716622556167;0,439831065042737;0,221681433009739;0,383659085625232;0,0536508810194754;0,395800471858527;0,138928839563099;0,0279607219336687;0,000308657839698583;5,42295420552225e-05;0,000429451714167114;0,00020237374013874;5,14092180612382e-05;0,00021836731128697;0,973657051344313;0,000207013969750123
"coordonner";-1,40984769693429;-0,959337125254466;-0,203121131636559;0,71951389431496;1,53917229198637;-0,583598623368764;-0,39711227451198;-0,08408086423659;0,297838780124971;0,637131821177457;0,487975051148284;0,179832618789846;0,00751029898412411;0,0701942704259673;0,25448776065178;0,000295148742949931;0,000136659252992991;6,12641982420888e-06;7,68731910443963e-05;0,000351779893219394;0,000148489771675139;1,02378156362474;0,000155636389866924
"continuité";-0,24014957821776;-1,01500210297913;0,265158410873728;-0,188616837151075;-0,0341349643090327;-0,21968817166935;-0,928521123788262;0,242566182792869;-0,172546162301404;-0,031226571184106;0,0607104619170017;0,86319021933948;0,0548787850203858;0,0206838258154739;0,000536707907659246;1,20898946424544e-05;0,000215969659672358;1,47390562039894e-05;7,4579552972853e-06;2,44263044573961e-07;0,000209632618835491;0,494406274770355;5,12420867946752e-05
"confusion";0,451291311881295;-0,412718935941163;1,49488569626336;-1,22757743374;0,420183682058525;0,217830040316328;-0,199211861802966;0,721553911879876;-0,592529115546844;0,202814957862843;0,0700906370887841;0,0466581589557018;0,570237569247796;0,286426983741628;0,0265866509660916;3,7357762623992e-05;3,12446528114575e-05;0,000409904688282833;0,000276416972139661;3,23851026329285e-05;0,000183428541481054;0,864690889704159;0,000137147747580357
"classeur";-1,20413585380685;-2,50098451121065;-0,0298747890806009;-1,0721897718073;0,436774657100788;-0,400354084008154;-0,831533551582898;-0,00993284418821006;-0,356484322443966;0,145219924486702;0,202861654338845;0,696536271827235;9,25875248907238e-05;0,0888305562691771;0,0116789300398516;0,000329284995676346;0,00142050566582992;2,02689224777441e-07;0,000261074398406556;4,33247264139133e-05;0,000227102003738448;1,35615528541662;0,000417676275808826
