"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9"
"5016";0;0;0;0;6;6;6;6;6
"5017";0;0;0;0;0;5;5;5;5
"5018";0;0;0;0;0;5;5;5;5
"5019";0;0;0;0;6;6;6;6;6
"5020";0;0;0;0;6;6;6;6;6
"5021";0;0;0;0;6;6;6;6;6
"5022";0;0;0;0;6;6;6;6;6
"5023";0;0;0;0;6;6;6;6;6
"5024";0;0;0;0;6;6;6;6;6
"5025";0;0;0;0;6;6;6;6;6
"5026";0;0;0;0;6;6;6;6;6
"5027";0;0;0;0;6;6;6;6;6
"5028";0;0;0;0;6;6;6;6;6
"5029";0;0;0;0;6;6;6;6;6
"5030";0;0;0;0;6;6;6;6;6
"5031";0;0;0;0;0;0;0;0;2
"5032";0;0;0;0;6;6;6;6;6
"5033";0;0;0;0;6;6;6;6;6
"5034";0;0;0;0;6;6;6;6;6
"5035";0;0;0;0;6;6;6;6;6
"5036";0;0;0;0;6;6;6;6;6
"5037";0;0;0;0;0;0;0;3;3
"5038";0;0;0;0;0;5;5;5;5
"5039";0;0;0;0;6;6;6;6;6
"5040";0;0;0;0;6;6;6;6;6
"5041";0;0;0;0;6;6;6;6;6
"5042";0;0;0;0;6;6;6;6;6
"5043";0;0;0;0;6;6;6;6;6
"5044";0;0;0;0;6;6;6;6;6
"5045";0;0;0;0;6;6;6;6;6
"5046";0;0;0;0;6;6;6;6;6
"5047";0;0;0;0;0;0;0;3;3
"5048";0;0;0;0;6;6;6;6;6
"5049";0;0;0;0;6;6;6;6;6
"5050";0;0;0;0;6;6;6;6;6
"5051";0;0;0;0;0;0;4;4;4
"5052";0;0;0;0;6;6;6;6;6
"5053";0;0;0;0;0;0;0;3;3
"5054";0;0;0;0;0;0;4;4;4
"5055";0;0;0;0;6;6;6;6;6
"5056";0;0;0;0;0;0;4;4;4
"5057";0;0;0;0;6;6;6;6;6
"5058";0;0;0;0;6;6;6;6;6
"5059";0;0;0;0;6;6;6;6;6
"5060";0;0;0;0;0;0;0;0;0
"5061";0;0;0;0;0;0;4;4;4
"5062";0;0;0;0;0;0;0;3;3
"5063";0;0;0;0;0;0;0;3;3
"5064";0;0;0;0;0;0;4;4;4
"5065";0;0;0;0;0;0;0;0;0
"5066";0;0;0;0;0;0;4;4;4
"5067";0;0;0;0;0;0;0;0;0
"5068";0;0;0;0;0;0;0;0;0
"5069";0;0;0;0;0;0;0;0;0
"5070";0;0;0;0;0;0;4;4;4
"5071";0;0;0;0;6;6;6;6;6
"5072";0;0;0;0;0;0;0;0;0
"5073";0;0;0;0;0;0;4;4;4
"5074";0;0;0;0;6;6;6;6;6
"5075";0;0;0;0;0;0;4;4;4
"5076";0;0;0;0;0;0;0;0;0
"5077";0;0;0;0;0;0;4;4;4
"5078";0;0;0;0;6;6;6;6;6
"5079";0;0;0;0;6;6;6;6;6
"5080";0;0;0;0;0;0;0;0;1
"5081";0;0;0;0;6;6;6;6;6
"5082";0;0;0;0;0;0;0;0;1
"5083";0;0;0;0;6;6;6;6;6
"5084";0;0;0;0;6;6;6;6;6
"5085";0;0;0;0;6;6;6;6;6
"5086";0;0;0;0;0;0;4;4;4
"5087";0;0;0;0;0;0;4;4;4
"5088";0;0;0;0;0;0;0;0;0
"5089";0;0;0;0;0;0;0;0;0
"5090";0;0;0;0;6;6;6;6;6
"5091";0;0;0;0;6;6;6;6;6
"5092";0;0;0;0;0;0;0;0;0
"5093";0;0;0;0;6;6;6;6;6
"5094";0;0;0;0;0;0;0;0;0
"5095";0;0;0;0;6;6;6;6;6
"5096";0;0;0;0;6;6;6;6;6
"5097";0;0;0;0;6;6;6;6;6
"5098";0;0;0;0;6;6;6;6;6
"5099";0;0;0;0;0;0;0;0;1
"5100";0;0;0;0;0;0;0;0;1
"5101";0;0;0;0;0;0;0;0;1
"5102";0;0;0;0;6;6;6;6;6
"5103";0;0;0;0;0;0;0;0;1
"5104";0;0;0;0;6;6;6;6;6
"5105";0;0;0;0;6;6;6;6;6
"5106";0;0;0;0;6;6;6;6;6
"5107";0;0;0;0;6;6;6;6;6
"5108";0;0;0;0;0;5;5;5;5
"5109";0;0;0;0;6;6;6;6;6
"5110";0;0;0;0;6;6;6;6;6
"5111";0;0;0;0;6;6;6;6;6
"5112";0;0;0;0;6;6;6;6;6
"5113";0;0;0;0;6;6;6;6;6
"5114";0;0;0;0;6;6;6;6;6
"5115";0;0;0;0;6;6;6;6;6
"5116";0;0;0;0;6;6;6;6;6
"5117";0;0;0;0;6;6;6;6;6
"5118";0;0;0;0;6;6;6;6;6
"5119";0;0;0;0;6;6;6;6;6
"5120";0;0;0;0;6;6;6;6;6
"5121";0;0;0;0;6;6;6;6;6
"5122";0;0;0;0;6;6;6;6;6
"5123";0;0;0;0;6;6;6;6;6
"5124";0;0;0;0;6;6;6;6;6
"5125";0;0;0;0;6;6;6;6;6
"5126";0;0;0;0;6;6;6;6;6
"5127";0;0;0;0;6;6;6;6;6
"5128";0;0;0;0;6;6;6;6;6
"5129";0;0;0;0;6;6;6;6;6
"5130";0;0;0;0;6;6;6;6;6
"5131";0;0;0;0;6;6;6;6;6
"5132";0;0;0;0;6;6;6;6;6
"5133";0;0;0;0;6;6;6;6;6
"5134";0;0;0;0;6;6;6;6;6
"5135";0;0;0;0;6;6;6;6;6
"5136";0;0;0;0;6;6;6;6;6
"5137";0;0;0;0;6;6;6;6;6
"5138";0;0;0;0;6;6;6;6;6
"5139";0;0;0;0;6;6;6;6;6
"5140";0;0;0;0;6;6;6;6;6
"5141";0;0;0;0;0;0;0;3;3
"5142";0;0;0;0;6;6;6;6;6
"5143";0;0;0;0;6;6;6;6;6
"5144";0;0;0;0;6;6;6;6;6
"5145";0;0;0;0;6;6;6;6;6
"5146";0;0;0;0;0;0;0;3;3
"5147";0;0;0;0;6;6;6;6;6
"5148";0;0;0;0;6;6;6;6;6
"5149";0;0;0;0;6;6;6;6;6
"5150";0;0;0;0;6;6;6;6;6
"5151";0;0;0;0;6;6;6;6;6
"5152";0;0;0;0;0;0;4;4;4
"5153";0;0;0;0;6;6;6;6;6
"5154";0;0;0;0;0;0;4;4;4
"5155";0;0;0;0;0;0;0;3;3
"5156";0;0;0;0;6;6;6;6;6
"5157";0;0;0;0;6;6;6;6;6
"5158";0;0;0;0;6;6;6;6;6
"5159";0;0;0;0;6;6;6;6;6
"5160";0;0;0;0;0;0;0;3;3
"5161";0;0;0;0;6;6;6;6;6
"5162";0;0;0;0;0;0;0;0;2
"5163";0;0;0;0;6;6;6;6;6
"5164";0;0;0;0;6;6;6;6;6
"5165";0;0;0;0;0;0;0;3;3
"5166";0;0;0;0;6;6;6;6;6
"5167";0;0;0;0;0;0;4;4;4
"5168";0;0;0;0;6;6;6;6;6
"5169";0;0;0;0;6;6;6;6;6
"5170";0;0;0;0;0;0;0;0;1
"5171";0;0;0;0;6;6;6;6;6
"5172";0;0;0;0;0;0;0;0;1
"5173";0;0;0;0;6;6;6;6;6
"5174";0;0;0;0;6;6;6;6;6
"5175";0;0;0;0;0;0;0;0;0
"5176";0;0;0;0;6;6;6;6;6
"5177";0;0;0;0;0;0;0;3;3
"5178";0;0;0;0;0;0;4;4;4
"5179";0;0;0;0;0;0;0;3;3
"5180";0;0;0;0;0;0;0;0;0
"5181";0;0;0;0;0;0;0;3;3
"5182";0;0;0;0;0;0;0;3;3
"5183";0;0;0;0;6;6;6;6;6
"5184";0;0;0;0;0;0;0;0;0
"5185";0;0;0;0;6;6;6;6;6
"5186";0;0;0;0;0;0;0;0;2
"5187";0;0;0;0;6;6;6;6;6
"5188";0;0;0;0;0;0;0;3;3
"5189";0;0;0;0;0;0;4;4;4
"5190";0;0;0;0;0;0;0;3;3
"5191";0;0;0;0;6;6;6;6;6
"5192";0;0;0;0;6;6;6;6;6
"5193";0;0;0;0;6;6;6;6;6
"5194";0;0;0;0;6;6;6;6;6
"5195";0;0;0;0;6;6;6;6;6
"5196";0;0;0;0;6;6;6;6;6
"5197";0;0;0;0;6;6;6;6;6
"5198";0;0;0;0;6;6;6;6;6
"5199";0;0;0;0;6;6;6;6;6
"5200";0;0;0;0;6;6;6;6;6
"5201";0;0;0;0;6;6;6;6;6
"5202";0;0;0;0;0;0;0;0;0
"5203";0;0;0;0;6;6;6;6;6
"5204";0;0;0;0;0;0;0;0;1
"5205";0;0;0;0;6;6;6;6;6
"5206";0;0;0;0;6;6;6;6;6
"5207";0;0;0;0;6;6;6;6;6
"5208";0;0;0;0;6;6;6;6;6
"5209";0;0;0;0;6;6;6;6;6
"5210";0;0;0;0;6;6;6;6;6
"5211";0;0;0;0;6;6;6;6;6
"5212";0;0;0;0;6;6;6;6;6
"5213";0;0;0;0;0;0;4;4;4
"5214";0;0;0;0;0;0;0;0;0
"5215";0;0;0;0;0;0;4;4;4
"5216";0;0;0;0;0;0;0;0;0
"5217";0;0;0;0;0;0;0;0;0
"5218";0;0;0;0;0;0;0;3;3
"5219";0;0;0;0;0;0;0;0;1
"5220";0;0;0;0;0;0;0;0;0
"5221";0;0;0;0;0;0;4;4;4
"5222";0;0;0;0;6;6;6;6;6
"5223";0;0;0;0;0;0;0;0;1
"5224";0;0;0;0;0;0;0;3;3
"5225";0;0;0;0;6;6;6;6;6
"5226";0;0;0;0;6;6;6;6;6
"5227";0;0;0;0;6;6;6;6;6
"5228";0;0;0;0;0;0;0;0;0
"5229";0;0;0;0;0;0;0;0;0
"5230";0;0;0;0;6;6;6;6;6
"5231";0;0;0;0;6;6;6;6;6
"5232";0;0;0;0;6;6;6;6;6
"5233";0;0;0;0;0;0;0;0;2
"5234";0;0;0;0;0;0;0;0;2
"5235";0;0;0;0;6;6;6;6;6
"5236";0;0;0;0;0;0;0;0;0
"5237";0;0;0;0;6;6;6;6;6
"5238";0;0;0;0;6;6;6;6;6
"5239";0;0;0;0;0;0;0;3;3
"5240";0;0;0;0;6;6;6;6;6
"5241";0;0;0;0;0;0;0;3;3
"5242";0;0;0;0;6;6;6;6;6
"5243";0;0;0;0;0;0;4;4;4
"5244";0;0;0;0;0;0;0;3;3
"5245";0;0;0;0;0;0;0;3;3
"5246";0;0;0;0;0;0;4;4;4
"5247";0;0;0;0;0;0;0;3;3
"5248";0;0;0;0;6;6;6;6;6
"5249";0;0;0;0;0;0;0;0;1
"5250";0;0;0;0;0;0;0;0;2
"5251";0;0;0;0;0;0;0;3;3
"5252";0;0;0;0;6;6;6;6;6
"5253";0;0;0;0;0;0;4;4;4
"5254";0;0;0;0;6;6;6;6;6
"5255";0;0;0;0;0;0;4;4;4
"5256";0;0;0;0;6;6;6;6;6
"5257";0;0;0;0;6;6;6;6;6
"5258";0;0;0;0;6;6;6;6;6
"5259";0;0;0;0;6;6;6;6;6
"5260";0;0;0;0;0;0;4;4;4
"5261";0;0;0;0;0;0;0;3;3
"5262";0;0;0;0;6;6;6;6;6
"5263";0;0;0;0;0;0;4;4;4
"5264";0;0;0;0;0;0;0;3;3
"5265";0;0;0;0;0;0;4;4;4
"5266";0;0;0;0;0;0;4;4;4
"5267";0;0;0;0;0;0;4;4;4
"5268";0;0;0;0;0;0;4;4;4
"5269";0;0;0;0;0;0;0;3;3
"5270";0;0;0;0;0;0;0;3;3
"5271";0;0;0;0;0;0;0;0;1
"5272";0;0;0;0;0;0;0;0;1
"5273";0;0;0;0;6;6;6;6;6
"5274";0;0;0;0;0;0;0;3;3
"5275";0;0;0;0;6;6;6;6;6
"5276";0;0;0;0;0;5;5;5;5
"5277";0;0;0;0;0;0;0;0;1
"5278";0;0;0;0;0;0;0;0;1
"5279";0;0;0;0;0;0;0;0;1
"5280";0;0;0;0;6;6;6;6;6
"5281";0;0;0;0;0;0;0;0;1
"5282";0;0;0;0;0;0;0;0;1
"5283";0;0;0;0;0;0;0;0;1
"5284";0;0;0;0;0;0;0;0;2
"5285";0;0;0;0;6;6;6;6;6
"5286";0;0;0;0;6;6;6;6;6
"5287";0;0;0;0;0;0;0;0;2
"5288";0;0;0;0;0;5;5;5;5
"5289";0;0;0;0;6;6;6;6;6
"5290";0;0;0;0;0;0;0;3;3
"5291";0;0;0;0;0;0;4;4;4
"5292";0;0;0;0;0;0;0;0;1
"5293";0;0;0;0;0;0;0;3;3
"5294";0;0;0;0;0;0;4;4;4
"5295";0;0;0;0;0;0;4;4;4
"5296";0;0;0;0;6;6;6;6;6
"5297";0;0;0;0;6;6;6;6;6
"5298";0;0;0;0;0;0;0;3;3
"5299";0;0;0;0;6;6;6;6;6
"5300";0;0;0;0;6;6;6;6;6
"5301";0;0;0;0;0;0;4;4;4
"5302";0;0;0;0;6;6;6;6;6
"5303";0;0;0;0;6;6;6;6;6
"5304";0;0;0;0;0;0;4;4;4
"5305";0;0;0;0;0;0;4;4;4
"5306";0;0;0;0;6;6;6;6;6
"5307";0;0;0;0;0;0;0;3;3
"5308";0;0;0;0;0;0;0;3;3
"5309";0;0;0;0;0;0;0;3;3
"5310";0;0;0;0;6;6;6;6;6
"5311";0;0;0;0;0;0;0;0;1
"5312";0;0;0;0;0;0;0;0;1
"5313";0;0;0;0;0;0;0;0;1
"5314";0;0;0;0;0;0;0;0;1
"5315";0;0;0;0;6;6;6;6;6
"5316";0;0;0;0;6;6;6;6;6
"5317";0;0;0;0;6;6;6;6;6
"5318";0;0;0;0;0;0;0;0;2
"5319";0;0;0;0;0;0;0;0;2
"5320";0;0;0;0;6;6;6;6;6
"5321";0;0;0;0;6;6;6;6;6
"5322";0;0;0;0;6;6;6;6;6
"5323";0;0;0;0;0;0;0;0;2
"5324";0;0;0;0;0;5;5;5;5
"5325";0;0;0;0;6;6;6;6;6
"5326";0;0;0;0;0;0;0;0;2
"5327";0;0;0;0;0;0;0;0;2
"5328";0;0;0;0;0;0;0;0;2
"5329";0;0;0;0;0;0;0;0;1
"5330";0;0;0;0;0;0;0;0;0
"5331";0;0;0;0;6;6;6;6;6
"5332";0;0;0;0;0;0;4;4;4
"5333";0;0;0;0;0;0;0;0;1
"5334";0;0;0;0;0;0;0;0;2
"5335";0;0;0;0;0;0;0;0;2
"5336";0;0;0;0;0;0;0;0;1
"5337";0;0;0;0;6;6;6;6;6
"5338";0;0;0;0;0;0;0;0;1
"5339";0;0;0;0;0;0;0;0;1
"5340";0;0;0;0;0;0;0;0;1
"5341";0;0;0;0;0;0;0;0;0
"5342";0;0;0;0;0;0;4;4;4
"5343";0;0;0;0;6;6;6;6;6
"5344";0;0;0;0;0;0;0;0;2
"5345";0;0;0;0;0;0;0;0;1
"5346";0;0;0;0;0;0;0;0;2
"5347";0;0;0;0;6;6;6;6;6
"5348";0;0;0;0;6;6;6;6;6
"5349";0;0;0;0;0;0;0;0;2
"5350";0;0;0;0;0;0;0;0;2
"5351";0;0;0;0;0;0;0;0;1
"5352";0;0;0;0;6;6;6;6;6
"5353";0;0;0;0;0;0;0;0;0
"5354";0;0;0;0;0;0;0;0;2
"5355";0;0;0;0;0;0;0;0;1
"5356";0;0;0;0;0;0;0;0;2
"5357";0;0;0;0;0;0;0;0;2
"5358";0;0;0;0;0;0;0;0;2
"5359";0;0;0;0;6;6;6;6;6
"5360";0;0;0;0;6;6;6;6;6
"5361";0;0;0;0;6;6;6;6;6
"5362";0;0;0;0;6;6;6;6;6
"5363";0;0;0;0;6;6;6;6;6
"5364";0;0;0;0;0;0;0;3;3
"5365";0;0;0;0;6;6;6;6;6
"5366";0;0;0;0;0;0;0;3;3
"5367";0;0;0;0;6;6;6;6;6
"5368";0;0;0;0;0;0;0;0;2
"5369";0;0;0;0;0;0;0;0;2
"5370";0;0;0;0;0;0;0;0;2
"5371";0;0;0;0;0;0;0;0;2
"5372";0;0;0;0;0;0;0;0;2
"5373";0;0;0;0;0;0;0;0;2
"5374";0;0;0;0;0;0;0;0;2
"5375";0;0;0;0;0;0;0;3;3
"5376";0;0;0;0;6;6;6;6;6
"5377";0;0;0;0;6;6;6;6;6
"5378";0;0;0;0;0;0;0;3;3
"5379";0;0;0;0;0;0;4;4;4
"5380";0;0;0;0;6;6;6;6;6
"5381";0;0;0;0;6;6;6;6;6
"5382";0;0;0;0;6;6;6;6;6
"5383";0;0;0;0;6;6;6;6;6
"5384";0;0;0;0;6;6;6;6;6
"5385";0;0;0;0;6;6;6;6;6
"5386";0;0;0;0;6;6;6;6;6
"5387";0;0;0;0;6;6;6;6;6
"5388";0;0;0;0;6;6;6;6;6
"5389";0;0;0;0;6;6;6;6;6
"5390";0;0;0;0;6;6;6;6;6
"5391";0;0;0;0;6;6;6;6;6
"5392";0;0;0;0;6;6;6;6;6
"5393";0;0;0;0;6;6;6;6;6
"5394";0;0;0;0;6;6;6;6;6
"5395";0;0;0;0;6;6;6;6;6
"5396";0;0;0;0;0;0;0;0;1
"5397";0;0;0;0;6;6;6;6;6
"5398";0;0;0;0;0;0;4;4;4
"5399";0;0;0;0;6;6;6;6;6
"5400";0;0;0;0;6;6;6;6;6
"5401";0;0;0;0;0;0;0;0;1
"5402";0;0;0;0;0;0;0;0;1
"5403";0;0;0;0;6;6;6;6;6
"5404";0;0;0;0;0;0;0;0;1
"5405";0;0;0;0;6;6;6;6;6
"5406";0;0;0;0;6;6;6;6;6
"5407";0;0;0;0;6;6;6;6;6
"5408";0;0;0;0;6;6;6;6;6
"5409";0;0;0;0;6;6;6;6;6
"5410";0;0;0;0;0;0;0;3;3
"5411";0;0;0;0;6;6;6;6;6
"5412";0;0;0;0;6;6;6;6;6
"5413";0;0;0;0;6;6;6;6;6
"5414";0;0;0;0;0;5;5;5;5
"5415";0;0;0;0;0;5;5;5;5
"5416";0;0;0;0;6;6;6;6;6
"5417";0;0;0;0;6;6;6;6;6
"5418";0;0;0;0;6;6;6;6;6
"5419";0;0;0;0;0;0;4;4;4
"5420";0;0;0;0;0;0;4;4;4
"5421";0;0;0;0;0;0;0;3;3
"5422";0;0;0;0;0;0;0;3;3
"5423";0;0;0;0;6;6;6;6;6
"5424";0;0;0;0;6;6;6;6;6
"5425";0;0;0;0;6;6;6;6;6
"5426";0;0;0;0;0;0;4;4;4
"5427";0;0;0;0;6;6;6;6;6
"5428";0;0;0;0;0;0;0;3;3
"5429";0;0;0;0;0;0;4;4;4
"5430";0;0;0;0;0;0;4;4;4
"5431";0;0;0;0;0;0;4;4;4
"5432";0;0;0;0;0;0;4;4;4
"5433";0;0;0;0;0;0;4;4;4
"5434";0;0;0;0;6;6;6;6;6
"5435";0;0;0;0;0;0;4;4;4
"5436";0;0;0;0;0;0;4;4;4
"5437";0;0;0;0;0;0;4;4;4
"5438";0;0;0;0;0;0;4;4;4
"5439";0;0;0;0;0;0;0;0;2
"5440";0;0;0;0;0;0;0;3;3
"5441";0;0;0;0;0;0;4;4;4
"5442";0;0;0;0;0;0;0;3;3
"5443";0;0;0;0;0;0;0;0;0
"5444";0;0;0;0;0;0;4;4;4
"5445";0;0;0;0;0;0;4;4;4
"5446";0;0;0;0;0;0;4;4;4
"5447";0;0;0;0;6;6;6;6;6
"5448";0;0;0;0;0;0;4;4;4
"5449";0;0;0;0;0;0;4;4;4
"5450";0;0;0;0;0;0;4;4;4
"5451";0;0;0;0;6;6;6;6;6
"5452";0;0;0;0;0;0;4;4;4
"5453";0;0;0;0;6;6;6;6;6
"5454";0;0;0;0;6;6;6;6;6
"5455";0;0;0;0;0;0;4;4;4
"5456";0;0;0;0;0;0;0;0;0
"5457";0;0;0;0;0;0;4;4;4
"5458";0;0;0;0;0;0;4;4;4
"5459";0;0;0;0;0;0;4;4;4
"5460";0;0;0;0;0;0;4;4;4
"5461";0;0;0;0;6;6;6;6;6
"5462";0;0;0;0;6;6;6;6;6
"5463";0;0;0;0;0;0;4;4;4
"5464";0;0;0;0;0;0;4;4;4
"5465";0;0;0;0;6;6;6;6;6
"5466";0;0;0;0;6;6;6;6;6
"5467";0;0;0;0;0;0;4;4;4
"5468";0;0;0;0;6;6;6;6;6
"5469";0;0;0;0;0;0;4;4;4
"5470";0;0;0;0;6;6;6;6;6
"5471";0;0;0;0;0;0;0;0;2
"5472";0;0;0;0;6;6;6;6;6
"5473";0;0;0;0;6;6;6;6;6
"5474";0;0;0;0;6;6;6;6;6
"5475";0;0;0;0;6;6;6;6;6
"5476";0;0;0;0;6;6;6;6;6
"5477";0;0;0;0;6;6;6;6;6
"5478";0;0;0;0;0;0;4;4;4
"5479";0;0;0;0;0;0;0;0;1
"5480";0;0;0;0;0;0;0;0;1
"5481";0;0;0;0;0;0;4;4;4
"5482";0;0;0;0;0;0;0;0;1
"5483";0;0;0;0;0;0;0;0;2
"5484";0;0;0;0;6;6;6;6;6
"5485";0;0;0;0;0;0;0;0;2
"5486";0;0;0;0;0;0;0;0;0
"5487";0;0;0;0;0;0;0;3;3
"5488";0;0;0;0;0;0;0;3;3
"5489";0;0;0;0;0;0;4;4;4
"5490";0;0;0;0;0;0;4;4;4
"5491";0;0;0;0;6;6;6;6;6
"5492";0;0;0;0;6;6;6;6;6
"5493";0;0;0;0;6;6;6;6;6
"5494";0;0;0;0;6;6;6;6;6
"5495";0;0;0;0;6;6;6;6;6
"5496";0;0;0;0;0;0;4;4;4
"5497";0;0;0;0;0;0;4;4;4
"5498";0;0;0;0;0;0;4;4;4
"5499";0;0;0;0;0;0;4;4;4
"5500";0;0;0;0;0;0;4;4;4
"5501";0;0;0;0;6;6;6;6;6
"5502";0;0;0;0;0;0;4;4;4
"5503";0;0;0;0;6;6;6;6;6
"5504";0;0;0;0;6;6;6;6;6
"5505";0;0;0;0;0;0;4;4;4
"5506";0;0;0;0;0;0;4;4;4
"5507";0;0;0;0;0;0;4;4;4
"5508";0;0;0;0;6;6;6;6;6
"5509";0;0;0;0;0;0;4;4;4
"5510";0;0;0;0;0;0;4;4;4
"5511";0;0;0;0;6;6;6;6;6
"5512";0;0;0;0;0;0;4;4;4
"5513";0;0;0;0;0;0;0;0;2
"5514";0;0;0;0;0;0;4;4;4
"5515";0;0;0;0;0;0;0;0;1
"5516";0;0;0;0;0;0;0;0;1
"5517";0;0;0;0;0;0;0;0;1
"5518";0;0;0;0;0;0;0;0;2
"5519";0;0;0;0;6;6;6;6;6
"5520";0;0;0;0;0;0;0;0;1
"5521";0;0;0;0;0;0;0;0;1
"5522";0;0;0;0;0;0;4;4;4
"5523";0;0;0;0;0;0;4;4;4
"5524";0;0;0;0;0;0;4;4;4
"5525";0;0;0;0;0;0;0;0;2
"5526";0;0;0;0;0;0;4;4;4
"5527";0;0;0;0;0;0;4;4;4
"5528";0;0;0;0;0;0;4;4;4
"5529";0;0;0;0;0;0;4;4;4
"5530";0;0;0;0;0;0;4;4;4
"5531";0;0;0;0;0;0;4;4;4
"5532";0;0;0;0;0;0;4;4;4
"5533";0;0;0;0;0;0;4;4;4
"5534";0;0;0;0;0;0;4;4;4
"5535";0;0;0;0;0;0;4;4;4
"5536";0;0;0;0;0;0;0;0;1
"5537";0;0;0;0;0;0;4;4;4
"5538";0;0;0;0;0;0;0;0;0
"5539";0;0;0;0;0;0;0;0;2
"5540";0;0;0;0;6;6;6;6;6
"5541";0;0;0;0;0;0;4;4;4
"5542";0;0;0;0;0;0;4;4;4
"5543";0;0;0;0;0;0;0;0;0
"5544";0;0;0;0;0;0;4;4;4
"5545";0;0;0;0;0;0;0;3;3
"5546";0;0;0;0;0;0;0;3;3
"5547";0;0;0;0;0;0;0;0;0
"5548";0;0;0;0;0;0;4;4;4
"5549";0;0;0;0;0;0;0;3;3
"5550";0;0;0;0;0;0;0;0;0
"5551";0;0;0;0;0;0;4;4;4
"5552";0;0;0;0;0;0;0;3;3
"5553";0;0;0;0;0;0;0;0;2
"5554";0;0;0;0;6;6;6;6;6
"5555";0;0;0;0;0;0;0;3;3
"5556";0;0;0;0;0;0;0;3;3
"5557";0;0;0;0;0;5;5;5;5
"5558";0;0;0;0;0;0;0;3;3
"5559";0;0;0;0;0;0;0;0;1
"5560";0;0;0;0;0;0;0;3;3
"5561";0;0;0;0;0;0;0;3;3
"5562";0;0;0;0;0;0;0;0;0
"5563";0;0;0;0;0;0;0;0;0
"5564";0;0;0;0;0;0;4;4;4
"5565";0;0;0;0;0;0;0;3;3
"5566";0;0;0;0;0;0;0;0;0
"5567";0;0;0;0;6;6;6;6;6
"5568";0;0;0;0;0;0;0;3;3
"5569";0;0;0;0;0;0;0;3;3
"5570";0;0;0;0;0;0;0;3;3
"5571";0;0;0;0;0;0;0;3;3
"5572";0;0;0;0;0;0;4;4;4
"5573";0;0;0;0;0;0;0;3;3
"5574";0;0;0;0;0;0;0;3;3
"5575";0;0;0;0;0;0;4;4;4
"5576";0;0;0;0;0;0;0;3;3
"5577";0;0;0;0;0;0;4;4;4
"5578";0;0;0;0;0;0;4;4;4
"5579";0;0;0;0;0;0;4;4;4
"5580";0;0;0;0;0;0;0;3;3
"5581";0;0;0;0;6;6;6;6;6
"5582";0;0;0;0;0;0;0;3;3
"5583";0;0;0;0;0;0;0;3;3
"5584";0;0;0;0;0;0;0;3;3
"5585";0;0;0;0;0;0;4;4;4
"5586";0;0;0;0;0;0;4;4;4
"5587";0;0;0;0;0;0;0;3;3
"5588";0;0;0;0;0;0;0;3;3
"5589";0;0;0;0;6;6;6;6;6
"5590";0;0;0;0;0;0;4;4;4
"5591";0;0;0;0;0;0;4;4;4
"5592";0;0;0;0;0;0;4;4;4
"5593";0;0;0;0;0;0;4;4;4
"5594";0;0;0;0;0;0;0;3;3
"5595";0;0;0;0;0;0;4;4;4
"5596";0;0;0;0;0;0;4;4;4
"5597";0;0;0;0;0;0;0;3;3
"5598";0;0;0;0;0;0;4;4;4
"5599";0;0;0;0;0;0;0;3;3
"5600";0;0;0;0;0;0;0;3;3
"5601";0;0;0;0;0;0;0;3;3
"5602";0;0;0;0;0;0;0;3;3
"5603";0;0;0;0;6;6;6;6;6
"5604";0;0;0;0;6;6;6;6;6
"5605";0;0;0;0;0;0;4;4;4
"5606";0;0;0;0;0;0;0;3;3
"5607";0;0;0;0;0;0;4;4;4
"5608";0;0;0;0;0;0;4;4;4
"5609";0;0;0;0;0;0;0;0;2
"5610";0;0;0;0;0;0;4;4;4
"5611";0;0;0;0;0;0;0;0;2
"5612";0;0;0;0;6;6;6;6;6
"5613";0;0;0;0;0;0;0;0;0
"5614";0;0;0;0;6;6;6;6;6
"5615";0;0;0;0;6;6;6;6;6
"5616";0;0;0;0;6;6;6;6;6
"5617";0;0;0;0;0;0;4;4;4
"5618";0;0;0;0;6;6;6;6;6
"5619";0;0;0;0;0;0;0;3;3
"5620";0;0;0;0;6;6;6;6;6
"5621";0;0;0;0;6;6;6;6;6
"5622";0;0;0;0;0;0;4;4;4
"5623";0;0;0;0;0;0;0;0;0
"5624";0;0;0;0;0;0;4;4;4
"5625";0;0;0;0;0;0;0;3;3
"5626";0;0;0;0;0;0;0;3;3
"5627";0;0;0;0;0;0;0;3;3
"5628";0;0;0;0;0;0;0;3;3
"5629";0;0;0;0;0;0;4;4;4
"5630";0;0;0;0;0;0;0;0;1
"5631";0;0;0;0;0;0;4;4;4
"5632";0;0;0;0;0;0;4;4;4
"5633";0;0;0;0;0;0;4;4;4
"5634";0;0;0;0;0;5;5;5;5
"5635";0;0;0;0;0;0;0;0;1
"5636";0;0;0;0;0;0;0;0;2
"5637";0;0;0;0;6;6;6;6;6
"5638";0;0;0;0;6;6;6;6;6
"5639";0;0;0;0;6;6;6;6;6
"5640";0;0;0;0;6;6;6;6;6
"5641";0;0;0;0;6;6;6;6;6
"5642";0;0;0;0;0;5;5;5;5
"5643";0;0;0;0;6;6;6;6;6
"5644";0;0;0;0;0;0;4;4;4
"5645";0;0;0;0;0;5;5;5;5
"5646";0;0;0;0;0;0;0;0;1
"5647";0;0;0;0;0;0;0;0;1
"5648";0;0;0;0;0;0;0;0;1
"5649";0;0;0;0;0;5;5;5;5
